7:(22,13),(7,13),(36,45),(23,7),(21,18),(28,44),(2,7),(28,36),(35,24),(53,15),(22,55),(24,57),(29,9),(12,19),(54,26),(9,14),(16,27),(45,34),(50,32),(20,18),(60,45),(20,59),(11,24),(42,32),(26,27),(24,22),(9,56),(30,32),(9,8),(3,57),(35,32),(62,50),(4,48),(2,51),(59,41),(25,52),(28,60),(6,18),(39,15),(33,15),(31,51),(61,17),(57,58),(4,55),(30,39),(56,24),(58,58),(28,20),(46,7),(59,58),
8:(21,13),(8,13),(36,44),(23,6),(22,18),(29,44),(2,8),(28,35),(35,25),(53,16),(22,54),(25,57),(29,9),(12,20),(53,26),(9,13),(16,28),(45,33),(50,33),(21,18),(59,45),(21,59),(11,25),(42,31),(27,27),(24,23),(9,55),(29,32),(9,7),(3,56),(35,33),(62,49),(4,47),(3,51),(59,40),(25,52),(29,60),(7,18),(39,14),(33,15),(31,50),(60,17),(56,58),(5,55),(30,38),(56,25),(57,58),(27,20),(46,8),(58,58),
9:(20,13),(8,14),(36,43),(23,5),(22,19),(29,43),(2,9),(27,35),(35,26),(53,17),(22,53),(25,56),(29,9),(12,21),(52,26),(9,12),(16,29),(45,32),(50,34),(22,18),(59,44),(22,59),(11,26),(41,31),(27,26),(25,23),(9,55),(28,32),(10,7),(4,56),(35,34),(62,49),(4,46),(3,52),(58,40),(25,52),(29,61),(8,18),(39,13),(33,15),(32,50),(60,18),(55,58),(6,55),(30,37),(55,25),(56,58),(26,20),(46,9),(57,58),
10:(20,13),(9,14),(36,42),(22,5),(23,19),(29,42),(2,10),(26,35),(34,26),(54,17),(22,52),(25,55),(29,9),(12,22),(51,26),(9,11),(16,30),(45,31),(51,34),(22,19),(59,43),(22,60),(11,27),(40,31),(28,26),(26,23),(9,55),(27,32),(10,6),(4,55),(35,35),(62,49),(5,46),(4,52),(58,39),(25,52),(29,61),(9,18),(39,12),(33,15),(33,50),(59,18),(55,57),(6,54),(30,36),(55,26),(55,58),(25,20),(46,10),(56,58),
11:(20,13),(9,15),(36,41),(21,5),(24,19),(30,42),(2,11),(25,35),(34,27),(54,18),(23,52),(25,54),(29,9),(12,23),(50,26),(9,10),(16,31),(45,30),(51,35),(23,19),(59,42),(23,60),(11,28),(39,31),(28,25),(27,23),(9,55),(26,32),(11,6),(4,54),(35,36),(62,49),(5,45),(5,52),(58,38),(25,52),(29,61),(10,18),(39,11),(33,15),(34,50),(59,19),(54,57),(6,53),(29,36),(55,27),(55,57),(25,21),(46,11),(55,58),
12:(20,13),(9,16),(35,41),(21,5),(24,20),(31,42),(2,12),(24,35),(34,28),(54,19),(23,51),(25,53),(29,9),(12,24),(49,26),(9,9),(16,32),(45,29),(52,35),(24,19),(59,41),(24,60),(11,29),(39,30),(28,24),(28,23),(9,55),(26,33),(12,6),(4,53),(36,36),(62,49),(5,44),(6,52),(58,37),(25,52),(29,61),(11,18),(39,10),(33,15),(35,50),(59,20),(53,57),(7,53),(28,36),(55,28),(54,57),(24,21),(46,12),(55,57),
13:(20,13),(9,17),(35,40),(21,5),(24,21),(32,42),(2,13),(23,35),(34,29),(54,20),(23,50),(24,53),(29,9),(12,25),(48,26),(9,8),(16,33),(45,28),(52,36),(24,20),(59,40),(24,59),(11,30),(38,30),(28,23),(29,23),(9,55),(26,34),(12,5),(4,52),(36,37),(62,49),(5,43),(6,53),(58,36),(25,52),(29,61),(11,19),(40,10),(33,15),(35,49),(59,21),(52,57),(7,52),(28,35),(55,29),(54,56),(23,21),(46,13),(54,57),
14:(20,13),(9,18),(35,39),(21,5),(24,22),(32,41),(2,14),(23,34),(34,30),(54,21),(23,49),(24,52),(29,9),(12,26),(48,25),(10,8),(17,33),(45,27),(52,37),(24,21),(58,40),(25,59),(12,30),(37,30),(29,23),(30,23),(9,55),(26,35),(13,5),(4,51),(36,38),(62,49),(5,42),(6,54),(58,35),(25,52),(29,61),(11,20),(41,10),(33,15),(35,48),(59,22),(52,58),(7,51),(27,35),(54,29),(54,55),(22,21),(46,14),(54,56),
15:(20,13),(10,18),(35,38),(21,5),(24,23),(33,41),(2,15),(22,34),(33,30),(54,22),(24,49),(24,51),(29,9),(12,27),(47,25),(11,8),(18,33),(45,26),(52,38),(24,22),(58,39),(26,59),(13,30),(36,30),(29,22),(31,23),(9,55),(26,36),(14,5),(4,50),(36,39),(62,49),(5,41),(7,54),(57,35),(25,52),(29,61),(11,21),(42,10),(33,15),(35,47),(59,23),(51,58),(7,50),(27,34),(53,29),(54,54),(21,21),(46,15),(54,55),
16:(20,13),(11,18),(36,38),(21,5),(24,24),(34,41),(2,16),(22,33),(32,30),(55,22),(24,48),(25,51),(29,9),(12,28),(46,25),(11,8),(18,34),(45,25),(52,38),(24,23),(58,38),(27,59),(14,30),(35,30),(29,21),(32,23),(9,55),(26,37),(14,5),(4,49),(37,39),(62,49),(5,40),(8,54),(56,35),(25,52),(29,61),(11,22),(43,10),(33,15),(35,46),(59,24),(50,58),(7,49),(26,34),(52,29),(54,53),(21,22),(45,15),(54,54),
17:(20,13),(11,19),(36,37),(21,5),(24,25),(35,41),(2,17),(21,33),(31,30),(56,22),(24,47),(25,50),(29,9),(13,28),(45,25),(11,8),(18,35),(45,24),(52,38),(24,24),(58,37),(27,60),(15,30),(34,30),(29,20),(32,24),(9,55),(26,38),(14,5),(4,48),(37,40),(62,49),(5,39),(9,54),(56,34),(25,52),(29,61),(11,23),(44,10),(33,15),(35,45),(59,25),(49,58),(8,49),(26,33),(51,29),(53,53),(21,23),(45,16),(54,53),
18:(20,13),(11,20),(36,36),(21,5),(24,26),(35,40),(2,18),(20,33),(30,30),(56,23),(24,46),(26,50),(29,9),(13,29),(44,25),(11,8),(18,36),(45,23),(52,38),(24,25),(58,36),(28,60),(16,30),(33,30),(29,19),(33,24),(9,55),(26,39),(14,5),(4,47),(37,41),(62,49),(5,38),(9,54),(56,33),(25,52),(29,61),(12,23),(45,10),(33,15),(36,45),(58,25),(49,59),(8,48),(26,32),(50,29),(53,52),(20,23),(44,16),(53,53),
19:(20,13),(11,21),(36,35),(21,5),(24,27),(35,39),(3,18),(20,32),(30,31),(56,24),(25,46),(26,49),(29,9),(13,30),(43,25),(11,8),(18,37),(45,22),(52,38),(24,26),(58,35),(29,60),(17,30),(32,30),(30,19),(34,24),(9,55),(26,40),(14,5),(4,46),(37,42),(62,49),(5,37),(9,54),(56,32),(25,52),(29,61),(13,23),(46,10),(33,15),(37,45),(58,26),(49,60),(8,47),(26,31),(49,29),(52,52),(19,23),(44,17),(53,52),
20:(20,13),(11,22),(36,34),(21,5),(24,28),(35,38),(3,19),(19,32),(30,32),(56,25),(25,45),(26,48),(29,9),(13,31),(43,25),(11,8),(17,37),(44,22),(52,38),(24,27),(57,35),(30,60),(18,30),(31,30),(30,18),(35,24),(9,55),(25,40),(14,5),(5,46),(37,43),(62,49),(5,36),(9,54),(56,31),(25,52),(29,61),(14,23),(47,10),(33,15),(38,45),(58,27),(48,60),(8,46),(26,30),(48,29),(51,52),(18,23),(44,18),(52,52),
21:(20,13),(11,23),(35,34),(21,5),(25,28),(36,38),(3,20),(19,32),(29,32),(57,25),(26,45),(26,47),(29,9),(14,31),(43,25),(11,8),(17,38),(43,22),(52,38),(24,28),(56,35),(31,60),(19,30),(30,30),(30,17),(36,24),(9,55),(25,41),(14,5),(5,45),(38,43),(62,49),(5,35),(9,54),(56,30),(25,52),(29,61),(15,23),(48,10),(33,15),(39,45),(58,28),(48,61),(8,45),(26,29),(48,30),(50,52),(18,24),(43,18),(51,52),
22:(20,13),(11,24),(35,33),(21,5),(26,28),(36,37),(4,20),(19,32),(28,32),(57,26),(27,45),(27,47),(29,9),(14,32),(43,25),(11,8),(17,39),(42,22),(52,38),(25,28),(56,34),(32,60),(20,30),(30,31),(30,16),(37,24),(9,55),(24,41),(14,5),(5,44),(39,43),(62,49),(5,34),(9,54),(56,29),(25,52),(29,61),(16,23),(48,9),(33,15),(40,45),(58,29),(47,61),(8,44),(27,29),(48,31),(50,51),(18,25),(42,18),(50,52),
23:(20,13),(11,25),(35,32),(21,5),(26,29),(36,36),(4,21),(19,32),(27,32),(57,27),(28,45),(27,46),(29,9),(14,33),(43,25),(11,8),(17,40),(41,22),(52,38),(26,28),(56,33),(33,60),(21,30),(29,31),(30,15),(37,24),(9,55),(24,42),(14,5),(5,43),(39,44),(62,49),(5,33),(9,54),(55,29),(25,52),(29,61),(17,23),(49,9),(33,15),(41,45),(58,30),(46,61),(9,44),(27,28),(48,32),(49,51),(17,25),(42,19),(50,51),
24:(20,13),(11,26),(35,31),(21,5),(26,30),(36,35),(4,22),(19,32),(26,32),(57,28),(29,45),(27,45),(29,9),(14,34),(43,25),(11,8),(17,41),(40,22),(52,38),(26,29),(56,32),(34,60),(22,30),(28,31),(30,14),(37,24),(9,55),(24,43),(14,5),(5,42),(39,45),(62,49),(5,32),(9,54),(55,28),(25,52),(29,61),(18,23),(50,9),(33,15),(41,44),(58,31),(45,61),(9,43),(27,27),(48,33),(49,50),(16,25),(41,19),(49,51),
25:(20,13),(11,27),(35,30),(21,5),(26,31),(37,35),(4,23),(19,32),(26,33),(57,29),(30,45),(27,44),(29,9),(15,34),(43,25),(11,8),(17,42),(40,21),(52,38),(26,30),(56,31),(34,59),(22,31),(27,31),(31,14),(37,24),(9,55),(24,44),(14,5),(5,41),(39,46),(62,49),(5,31),(9,54),(55,27),(25,52),(29,61),(18,24),(51,9),(33,15),(42,44),(58,32),(44,61),(9,42),(27,26),(47,33),(48,50),(15,25),(41,20),(49,50),
26:(20,13),(11,28),(35,29),(21,5),(26,32),(38,35),(5,23),(19,32),(26,34),(58,29),(31,45),(27,43),(29,9),(15,35),(43,25),(11,8),(17,43),(39,21),(52,38),(26,31),(56,30),(35,59),(22,32),(27,31),(32,14),(37,24),(9,55),(23,44),(14,5),(5,40),(39,47),(62,49),(5,30),(9,54),(55,26),(25,52),(29,61),(18,25),(52,9),(33,15),(43,44),(58,33),(43,61),(10,42),(28,26),(47,34),(48,49),(15,25),(40,20),(48,50),
27:(20,13),(11,29),(35,28),(21,5),(27,32),(39,35),(5,24),(19,32),(26,35),(58,30),(32,45),(27,42),(29,9),(15,36),(43,25),(11,8),(17,44),(39,20),(52,38),(26,32),(56,29),(36,59),(23,32),(27,31),(33,14),(37,24),(9,55),(22,44),(14,5),(5,39),(39,48),(62,49),(5,29),(9,54),(55,25),(25,52),(29,61),(18,26),(53,9),(33,15),(44,44),(57,33),(42,61),(10,41),(28,25),(46,34),(48,48),(15,25),(40,21),(48,49),
28:(20,13),(11,30),(34,28),(21,5),(28,32),(40,35),(5,25),(19,32),(26,36),(58,31),(33,45),(27,41),(29,9),(15,37),(43,25),(11,8),(17,45),(39,19),(52,38),(26,33),(55,29),(37,59),(24,32),(27,31),(33,13),(37,24),(9,55),(22,45),(14,5),(5,38),(39,49),(62,49),(6,29),(9,54),(54,25),(25,52),(29,61),(19,26),(54,9),(33,15),(45,44),(56,33),(41,61),(10,40),(28,24),(46,35),(48,47),(15,25),(40,22),(48,48),
29:(20,13),(11,31),(34,27),(21,5),(28,33),(41,35),(5,26),(19,32),(26,37),(58,32),(34,45),(27,40),(29,9),(16,37),(43,25),(11,8),(16,45),(39,18),(52,38),(26,34),(54,29),(38,59),(25,32),(27,31),(34,13),(37,24),(9,55),(21,45),(14,5),(5,37),(40,49),(62,49),(6,28),(9,54),(54,24),(25,52),(29,61),(19,27),(55,9),(33,15),(46,44),(56,34),(40,61),(11,40),(28,23),(46,36),(48,46),(15,25),(40,23),(48,47),
30:(20,13),(11,32),(34,26),(21,5),(28,33),(41,34),(6,26),(19,32),(26,38),(58,33),(35,45),(27,39),(29,9),(17,37),(43,25),(11,8),(16,46),(39,17),(52,38),(26,35),(53,29),(38,59),(26,32),(27,31),(34,12),(37,24),(9,55),(20,45),(14,5),(5,36),(40,50),(62,49),(7,28),(9,54),(53,24),(25,52),(29,61),(20,27),(56,9),(33,15),(46,45),(55,34),(39,61),(12,40),(29,23),(46,37),(48,45),(15,25),(40,24),(48,46),
31:(20,13),(11,33),(34,25),(21,5),(28,33),(41,33),(6,27),(19,32),(26,39),(59,33),(36,45),(27,38),(29,9),(17,38),(43,25),(11,8),(16,47),(39,16),(52,38),(26,36),(52,29),(38,59),(27,32),(27,31),(34,11),(37,24),(9,55),(19,45),(14,5),(5,35),(40,51),(62,49),(8,28),(9,54),(53,23),(25,52),(29,61),(21,27),(56,9),(33,15),(46,45),(54,34),(38,61),(12,39),(29,22),(46,38),(48,44),(15,25),(40,25),(48,45),
32:(20,13),(11,34),(34,24),(21,5),(28,33),(42,33),(6,28),(19,32),(26,40),(59,34),(37,45),(27,37),(29,9),(17,39),(43,25),(11,8),(16,48),(39,15),(52,38),(26,37),(51,29),(38,59),(28,32),(27,31),(34,10),(37,24),(9,55),(18,45),(14,5),(5,34),(41,51),(62,49),(9,28),(9,54),(53,22),(25,52),(29,61),(22,27),(56,9),(33,15),(46,45),(54,35),(37,61),(13,39),(29,21),(45,38),(48,43),(15,25),(40,26),(48,44),
33:(20,13),(11,35),(34,23),(21,5),(28,33),(42,32),(7,28),(19,32),(27,40),(59,35),(38,45),(27,36),(29,9),(17,40),(43,25),(11,8),(16,49),(39,14),(52,38),(26,38),(50,29),(38,59),(29,32),(27,31),(34,9),(37,24),(9,55),(17,45),(14,5),(5,33),(41,52),(62,49),(10,28),(9,54),(52,22),(25,52),(29,61),(23,27),(56,9),(33,15),(46,45),(54,36),(36,61),(13,38),(29,20),(45,39),(47,43),(15,25),(39,26),(48,43),
34:(20,13),(11,36),(34,22),(21,5),(28,33),(42,31),(8,28),(19,32),(27,41),(58,35),(39,45),(27,35),(29,9),(17,41),(43,25),(11,8),(16,50),(39,13),(52,38),(26,39),(49,29),(38,59),(29,33),(27,31),(34,8),(37,24),(9,55),(16,45),(14,5),(5,32),(41,53),(62,49),(11,28),(9,54),(52,21),(25,52),(29,61),(24,27),(56,9),(33,15),(46,45),(54,37),(35,61),(13,37),(29,19),(45,40),(46,43),(15,25),(39,27),(47,43),
35:(20,13),(11,37),(34,21),(21,5),(28,33),(42,30),(9,28),(19,32),(27,42),(58,36),(39,44),(27,34),(29,9),(17,42),(43,25),(11,8),(16,51),(39,12),(52,38),(26,40),(48,29),(38,59),(30,33),(27,31),(34,7),(37,24),(9,55),(16,46),(14,5),(5,31),(41,54),(62,49),(11,27),(9,54),(52,20),(25,52),(29,61),(25,27),(56,9),(33,15),(46,45),(53,37),(34,61),(13,36),(30,19),(44,40),(46,42),(15,25),(38,27),(46,43),
36:(20,13),(12,37),(34,20),(21,5),(28,33),(42,29),(10,28),(19,32),(27,42),(58,37),(40,44),(26,34),(29,9),(17,43),(43,25),(11,8),(16,52),(39,11),(52,38),(27,40),(47,29),(38,59),(31,33),(27,31),(34,6),(37,24),(9,55),(16,47),(14,5),(5,30),(42,54),(62,49),(11,26),(9,54),(52,19),(25,52),(29,61),(26,27),(56,9),(33,15),(46,45),(52,37),(34,60),(14,36),(30,18),(43,40),(46,41),(15,25),(37,27),(46,42),
37:(20,13),(13,37),(34,19),(21,5),(28,33),(42,28),(11,28),(19,32),(27,42),(58,38),(41,44),(26,33),(29,9),(18,43),(43,25),(11,8),(16,53),(39,10),(52,38),(27,41),(46,29),(38,59),(32,33),(27,31),(34,5),(37,24),(9,55),(16,48),(14,5),(5,29),(42,55),(62,49),(11,25),(9,54),(51,19),(25,52),(29,61),(27,27),(56,9),(33,15),(46,45),(51,37),(33,60),(15,36),(30,17),(42,40),(46,40),(15,25),(37,28),(46,41),
38:(20,13),(13,38),(34,18),(21,5),(28,33),(42,27),(11,29),(19,32),(27,42),(58,39),(42,44),(26,32),(29,9),(19,43),(43,25),(11,8),(16,54),(39,9),(52,38),(28,41),(45,29),(38,59),(32,34),(27,31),(34,4),(37,24),(9,55),(16,49),(14,5),(6,29),(42,56),(62,49),(11,24),(9,54),(50,19),(25,52),(29,61),(28,27),(56,9),(33,15),(46,45),(51,38),(32,60),(15,35),(30,16),(41,40),(47,40),(15,25),(37,29),(46,40),
39:(20,13),(13,39),(34,17),(21,5),(28,33),(42,26),(11,30),(19,32),(27,42),(58,40),(43,44),(26,31),(29,9),(19,44),(43,25),(11,8),(16,55),(38,9),(52,38),(29,41),(44,29),(38,59),(33,34),(27,31),(34,3),(37,24),(9,55),(15,49),(14,5),(6,28),(43,56),(62,49),(11,23),(9,54),(49,19),(25,52),(29,61),(29,27),(56,9),(33,15),(46,45),(51,39),(31,60),(15,34),(30,15),(40,40),(47,39),(15,25),(37,30),(45,40),
40:(20,13),(13,40),(33,17),(21,5),(28,33),(42,25),(12,30),(19,32),(27,42),(58,41),(44,44),(26,30),(29,9),(20,44),(43,25),(11,8),(16,56),(38,8),(52,38),(29,42),(43,29),(38,59),(33,35),(27,31),(34,2),(37,24),(9,55),(15,49),(14,5),(7,28),(44,56),(62,49),(11,22),(9,54),(48,19),(25,52),(29,61),(30,27),(56,9),(33,15),(46,45),(51,40),(30,60),(15,33),(30,14),(40,41),(47,38),(15,25),(36,30),(45,39),
41:(20,13),(13,41),(32,17),(21,5),(28,33),(42,24),(13,30),(19,32),(27,42),(58,42),(45,44),(26,29),(29,9),(21,44),(43,25),(11,8),(16,57),(37,8),(52,38),(29,43),(42,29),(38,59),(33,36),(27,31),(34,1),(37,24),(9,55),(15,49),(14,5),(8,28),(45,56),(62,49),(12,22),(9,54),(47,19),(25,52),(29,61),(31,27),(56,9),(33,15),(46,45),(51,41),(29,60),(16,33),(30,13),(39,41),(47,38),(15,25),(35,30),(45,38),
42:(20,13),(13,42),(32,16),(21,5),(28,33),(43,24),(14,30),(19,32),(27,42),(58,43),(46,44),(26,28),(29,9),(22,44),(43,25),(11,8),(16,58),(36,8),(52,38),(29,44),(41,29),(38,59),(33,37),(27,31),(34,0),(37,24),(9,55),(15,49),(14,5),(9,28),(46,56),(62,49),(13,22),(9,54),(47,18),(25,52),(29,61),(31,28),(56,9),(33,15),(46,45),(51,42),(28,60),(17,33),(30,13),(38,41),(47,38),(15,25),(34,30),(45,37),
43:(20,13),(14,42),(32,15),(21,5),(28,33),(43,23),(15,30),(19,32),(27,42),(58,44),(46,43),(26,27),(29,9),(23,44),(43,25),(11,8),(16,59),(35,8),(52,38),(29,45),(40,29),(38,59),(33,38),(27,31),(35,0),(37,24),(9,55),(15,49),(14,5),(10,28),(47,56),(62,49),(14,22),(9,54),(46,18),(25,52),(29,61),(31,29),(56,9),(33,15),(46,45),(51,43),(27,60),(18,33),(30,13),(37,41),(47,38),(15,25),(33,30),(45,36),
44:(20,13),(15,42),(32,14),(21,5),(28,33),(43,22),(16,30),(19,32),(27,42),(58,45),(47,43),(27,27),(29,9),(24,44),(43,25),(11,8),(17,59),(34,8),(52,38),(29,46),(39,29),(38,59),(34,38),(27,31),(36,0),(37,24),(9,55),(15,49),(14,5),(11,28),(48,56),(62,49),(15,22),(9,54),(45,18),(25,52),(29,61),(32,29),(56,9),(33,15),(46,45),(50,43),(27,59),(19,33),(30,13),(36,41),(47,38),(15,25),(32,30),(45,35),
45:(20,13),(16,42),(33,14),(21,5),(28,33),(44,22),(17,30),(19,32),(27,42),(58,46),(48,43),(27,26),(29,9),(25,44),(43,25),(11,8),(17,60),(33,8),(52,38),(29,47),(38,29),(38,59),(34,39),(27,31),(37,0),(37,24),(9,55),(15,49),(14,5),(11,27),(49,56),(62,49),(16,22),(9,54),(44,18),(25,52),(29,61),(33,29),(56,9),(33,15),(46,45),(49,43),(26,59),(20,33),(30,13),(35,41),(47,38),(15,25),(31,30),(45,34),
46:(20,13),(16,43),(33,13),(21,5),(28,33),(45,22),(18,30),(19,32),(27,42),(58,47),(48,42),(28,26),(29,9),(25,45),(43,25),(11,8),(17,61),(32,8),(52,38),(29,48),(37,29),(38,59),(35,39),(27,31),(38,0),(37,24),(9,55),(15,49),(14,5),(11,26),(49,56),(62,49),(17,22),(9,54),(43,18),(25,52),(29,61),(33,30),(56,9),(33,15),(46,45),(49,44),(25,59),(21,33),(30,13),(34,41),(47,38),(15,25),(30,30),(45,33),
47:(20,13),(16,44),(34,13),(21,5),(28,33),(46,22),(19,30),(19,32),(27,42),(59,47),(49,42),(28,25),(29,9),(26,45),(43,25),(11,8),(17,62),(31,8),(52,38),(29,49),(37,28),(38,59),(35,40),(27,31),(39,0),(37,24),(9,55),(15,49),(14,5),(11,25),(49,56),(62,49),(18,22),(9,54),(42,18),(25,52),(29,61),(34,30),(56,9),(33,15),(46,45),(48,44),(24,59),(22,33),(30,13),(34,42),(47,38),(15,25),(30,31),(45,32),
48:(20,13),(16,45),(34,12),(21,5),(28,33),(46,21),(20,30),(19,32),(27,42),(59,48),(50,42),(28,24),(29,9),(27,45),(43,25),(11,8),(17,63),(30,8),(52,38),(29,50),(36,28),(38,59),(35,41),(27,31),(39,0),(37,24),(9,55),(15,49),(14,5),(11,24),(49,56),(62,49),(19,22),(9,54),(41,18),(25,52),(29,61),(35,30),(56,9),(33,15),(46,45),(47,44),(24,60),(22,32),(30,13),(33,42),(47,38),(15,25),(30,32),(45,31),
49:(20,13),(16,46),(34,11),(21,5),(28,33),(46,20),(21,30),(19,32),(27,42),(59,49),(51,42),(28,23),(29,9),(28,45),(43,25),(11,8),(18,63),(29,8),(52,38),(30,50),(35,28),(38,59),(36,41),(27,31),(39,0),(37,24),(9,55),(15,49),(14,5),(11,23),(49,56),(62,49),(20,22),(9,54),(40,18),(25,52),(29,61),(36,30),(56,9),(33,15),(46,45),(46,44),(23,60),(22,31),(30,13),(33,43),(47,38),(15,25),(29,32),(45,30),
50:(20,13),(16,47),(34,10),(21,5),(28,33),(46,19),(22,30),(19,32),(27,42),(60,49),(51,41),(27,23),(29,9),(29,45),(43,25),(11,8),(19,63),(28,8),(52,38),(31,50),(34,28),(38,59),(36,42),(27,31),(39,0),(37,24),(9,55),(15,49),(14,5),(11,22),(49,56),(62,49),(21,22),(9,54),(39,18),(25,52),(29,61),(37,30),(56,9),(33,15),(46,45),(45,44),(22,60),(23,31),(30,13),(33,44),(47,38),(15,25),(28,32),(45,29),
51:(20,13),(16,48),(34,9),(21,5),(28,33),(47,19),(22,31),(19,32),(27,42),(60,50),(52,41),(27,22),(29,9),(30,45),(43,25),(11,8),(20,63),(28,7),(52,38),(31,51),(33,28),(38,59),(36,43),(27,31),(39,0),(37,24),(9,55),(15,49),(14,5),(11,21),(49,56),(62,49),(21,21),(9,54),(38,18),(25,52),(29,61),(38,30),(56,9),(33,15),(46,45),(44,44),(22,59),(23,30),(30,13),(32,44),(47,38),(15,25),(27,32),(44,29),
