7:(15,17),(14,19),(22,21),(21,17),(11,23),(17,17),(24,18),(9,16),(7,17),(17,3),(21,25),(9,24),(16,30),(20,26),(16,20),(3,10),(19,28),(22,24),(8,27),(1,15),(14,10),(5,19),(20,8),(25,27),(5,28),(4,12),(3,1),(2,16),(17,4),(21,13),(6,27),(12,24),(11,10),(13,31),(14,30),(20,30),(25,3),(24,17),(2,14),(23,25),
8:(15,17),(13,19),(21,21),(21,16),(10,23),(16,17),(24,18),(8,16),(7,17),(16,3),(22,25),(9,24),(16,30),(20,27),(16,19),(3,9),(19,27),(22,23),(8,26),(1,16),(15,10),(6,19),(20,9),(26,27),(5,28),(4,12),(2,1),(2,17),(17,5),(22,13),(6,28),(12,23),(12,10),(12,31),(14,29),(19,30),(25,4),(23,17),(2,15),(24,25),
9:(15,17),(12,19),(20,21),(21,15),(9,23),(16,16),(24,18),(7,16),(7,17),(16,4),(23,25),(9,24),(16,30),(21,27),(16,18),(3,8),(19,26),(21,23),(8,25),(1,17),(16,10),(7,19),(19,9),(27,27),(5,28),(4,12),(1,1),(2,18),(17,6),(23,13),(7,28),(12,22),(13,10),(12,30),(15,29),(18,30),(25,5),(22,17),(2,16),(25,25),
10:(15,17),(11,19),(19,21),(21,14),(8,23),(15,16),(24,18),(6,16),(7,17),(16,5),(24,25),(9,24),(16,30),(22,27),(16,17),(3,7),(19,25),(21,22),(8,24),(1,17),(16,11),(8,19),(19,10),(27,26),(5,28),(4,12),(1,2),(2,19),(16,6),(24,13),(8,28),(12,21),(13,9),(12,30),(16,29),(17,30),(24,5),(21,17),(2,17),(26,25),
11:(15,17),(11,20),(18,21),(21,13),(7,23),(14,16),(24,18),(5,16),(7,17),(15,5),(24,24),(9,24),(16,30),(23,27),(16,16),(3,6),(19,24),(21,21),(8,24),(1,17),(17,11),(9,19),(19,11),(26,26),(5,28),(4,12),(1,3),(2,20),(16,7),(25,13),(9,28),(12,20),(13,8),(12,30),(16,28),(17,29),(23,5),(20,17),(2,18),(27,25),
12:(15,17),(11,21),(17,21),(21,12),(6,23),(13,16),(24,18),(4,16),(7,17),(14,5),(24,23),(9,24),(16,30),(24,27),(16,15),(3,5),(19,23),(21,20),(8,23),(2,17),(18,11),(10,19),(19,12),(26,25),(5,28),(4,12),(1,4),(3,20),(16,8),(26,13),(10,28),(12,19),(13,7),(12,30),(17,28),(16,29),(23,6),(19,17),(2,19),(28,25),
13:(15,17),(11,22),(16,21),(21,11),(5,23),(12,16),(24,18),(3,16),(7,17),(14,5),(24,22),(9,24),(16,30),(25,27),(16,14),(3,4),(19,22),(21,19),(8,22),(2,18),(19,11),(10,20),(18,12),(26,24),(5,28),(4,12),(1,5),(3,21),(16,9),(26,12),(11,28),(12,18),(13,6),(12,30),(18,28),(15,29),(22,6),(18,17),(2,20),(29,25),
14:(15,17),(11,23),(15,21),(21,10),(4,23),(11,16),(24,18),(2,16),(7,17),(14,5),(24,21),(9,24),(16,30),(26,27),(15,14),(3,3),(19,21),(21,18),(8,21),(2,19),(19,12),(10,21),(17,12),(26,23),(5,28),(4,12),(1,6),(3,22),(15,9),(26,11),(12,28),(12,17),(13,5),(12,30),(19,28),(14,29),(21,6),(17,17),(2,21),(29,26),
15:(15,17),(10,23),(14,21),(21,9),(4,24),(10,16),(24,18),(2,17),(7,17),(14,5),(25,21),(9,24),(16,30),(27,27),(15,13),(3,3),(19,20),(21,17),(8,20),(2,20),(20,12),(10,22),(16,12),(26,22),(5,28),(4,12),(1,7),(3,23),(14,9),(27,11),(12,28),(12,16),(13,4),(12,30),(19,27),(13,29),(20,6),(16,17),(2,22),(29,26),
16:(15,17),(9,23),(13,21),(21,8),(4,25),(10,15),(24,18),(2,18),(7,17),(14,5),(25,20),(9,24),(16,30),(28,27),(15,13),(3,3),(19,19),(21,16),(8,19),(2,21),(21,12),(10,22),(16,13),(27,22),(5,28),(4,12),(1,8),(3,24),(14,10),(27,10),(12,28),(12,15),(14,4),(12,30),(19,26),(13,28),(19,6),(16,16),(2,23),(29,26),
17:(15,17),(8,23),(12,21),(21,8),(4,25),(10,14),(24,18),(2,19),(7,17),(14,5),(25,19),(9,24),(16,30),(29,27),(15,13),(3,3),(19,18),(21,15),(8,18),(2,22),(22,12),(10,22),(16,14),(27,21),(5,28),(4,12),(1,8),(3,25),(14,11),(27,9),(12,28),(12,14),(14,3),(12,30),(19,25),(13,28),(18,6),(15,16),(2,24),(29,26),
18:(15,17),(7,23),(11,21),(21,8),(4,25),(10,13),(24,18),(1,19),(7,17),(14,5),(25,18),(9,24),(16,30),(30,27),(15,13),(3,3),(19,17),(21,14),(8,17),(2,23),(23,12),(10,22),(15,14),(27,20),(5,28),(4,12),(1,8),(3,26),(14,12),(27,8),(12,28),(12,13),(14,2),(12,30),(19,24),(13,28),(17,6),(14,16),(2,25),(29,26),
19:(15,17),(6,23),(10,21),(21,8),(4,25),(10,12),(24,18),(1,20),(7,17),(14,5),(25,17),(9,24),(16,30),(30,28),(15,13),(3,3),(19,16),(21,13),(8,16),(2,24),(24,12),(10,22),(14,14),(27,19),(5,28),(4,12),(1,8),(4,26),(14,13),(27,7),(12,28),(12,12),(14,1),(12,30),(19,23),(13,28),(16,6),(13,16),(2,26),(29,26),
20:(15,17),(5,23),(10,20),(21,8),(4,25),(9,12),(24,18),(1,21),(7,17),(14,5),(25,16),(9,24),(16,30),(30,29),(15,13),(3,3),(19,15),(21,12),(7,16),(2,25),(25,12),(10,22),(13,14),(27,18),(5,28),(4,12),(1,8),(5,26),(13,13),(27,6),(12,28),(12,11),(15,1),(12,30),(19,22),(13,28),(15,6),(12,16),(2,27),(29,26),
21:(15,17),(4,23),(10,19),(21,8),(4,25),(9,11),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,30),(15,13),(3,3),(18,15),(21,11),(6,16),(2,26),(26,12),(10,22),(13,15),(27,17),(5,28),(4,12),(1,8),(6,26),(12,13),(27,5),(12,28),(11,11),(15,1),(12,30),(20,22),(13,28),(14,6),(11,16),(2,28),(29,26),
22:(15,17),(3,23),(10,18),(21,8),(4,25),(9,10),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(18,14),(21,10),(6,15),(2,27),(26,13),(10,22),(12,15),(27,16),(5,28),(4,12),(1,8),(6,27),(12,14),(27,4),(12,28),(11,10),(15,1),(12,30),(20,21),(13,28),(13,6),(10,16),(2,29),(29,26),
23:(15,17),(3,24),(10,17),(21,8),(4,25),(8,10),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(18,13),(20,10),(6,14),(1,27),(27,13),(10,22),(12,16),(28,16),(5,28),(4,12),(1,8),(6,28),(11,14),(27,3),(12,28),(11,9),(15,1),(12,30),(20,20),(13,28),(12,6),(9,16),(2,29),(29,26),
24:(15,17),(3,25),(10,16),(21,8),(4,25),(7,10),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(18,12),(20,9),(6,13),(1,28),(28,13),(10,22),(12,17),(28,15),(5,28),(4,12),(1,8),(7,28),(11,15),(27,2),(12,28),(11,8),(15,1),(12,30),(20,20),(13,28),(11,6),(8,16),(2,29),(29,26),
25:(15,17),(3,26),(10,15),(21,8),(4,25),(7,9),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(18,11),(20,8),(7,13),(1,29),(29,13),(10,22),(12,18),(28,14),(5,28),(4,12),(1,8),(7,29),(11,16),(27,2),(12,28),(11,7),(15,1),(12,30),(20,20),(13,28),(10,6),(7,16),(2,29),(29,26),
26:(15,17),(3,26),(10,14),(21,8),(4,25),(7,8),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(18,10),(20,7),(7,13),(1,30),(29,14),(10,22),(12,19),(28,13),(5,28),(4,12),(1,8),(7,30),(11,17),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(9,6),(6,16),(2,29),(29,26),
27:(15,17),(3,26),(10,13),(21,8),(4,25),(7,7),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(18,9),(19,7),(7,13),(1,30),(30,14),(10,22),(12,20),(28,12),(5,28),(4,12),(1,8),(7,31),(11,18),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(8,6),(5,16),(2,29),(29,26),
28:(15,17),(3,26),(10,12),(21,8),(4,25),(7,7),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,9),(19,6),(7,13),(1,30),(30,15),(10,22),(12,21),(28,11),(5,28),(4,12),(1,8),(7,31),(11,19),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(7,6),(4,16),(2,29),(29,26),
29:(15,17),(3,26),(10,11),(21,8),(4,25),(7,7),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,8),(19,5),(7,13),(1,30),(30,16),(10,22),(12,22),(28,10),(5,28),(4,12),(1,8),(7,31),(11,20),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(7,5),(3,16),(2,29),(29,26),
30:(15,17),(3,26),(10,10),(21,8),(4,25),(7,6),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,7),(19,4),(7,13),(1,30),(30,17),(10,22),(12,22),(28,9),(5,28),(4,12),(1,8),(7,31),(11,21),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(6,5),(2,16),(2,29),(29,26),
31:(15,17),(3,26),(10,9),(21,8),(4,25),(7,5),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,6),(19,4),(7,13),(1,30),(31,17),(10,22),(12,21),(28,8),(5,28),(4,12),(1,8),(7,31),(11,22),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,5),(1,16),(2,29),(29,26),
32:(15,17),(3,26),(10,8),(21,8),(4,25),(6,5),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,18),(10,22),(11,21),(28,7),(5,28),(4,12),(1,8),(7,31),(11,23),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(1,15),(2,29),(29,26),
33:(15,17),(3,26),(10,7),(21,8),(4,25),(6,4),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(10,21),(28,6),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(1,14),(2,29),(29,26),
34:(15,17),(3,26),(10,6),(21,8),(4,25),(6,3),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(9,21),(28,5),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(1,13),(2,29),(29,26),
35:(15,17),(3,26),(10,5),(21,8),(4,25),(6,2),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(8,21),(28,4),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(1,12),(2,29),(29,26),
36:(15,17),(3,26),(10,4),(21,8),(4,25),(6,2),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(7,21),(28,3),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(1,11),(2,29),(29,26),
37:(15,17),(3,26),(9,4),(21,8),(4,25),(6,2),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(6,21),(28,2),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(0,11),(2,29),(29,26),
38:(15,17),(3,26),(9,3),(21,8),(4,25),(6,2),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(5,21),(28,1),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(0,10),(2,29),(29,26),
39:(15,17),(3,26),(9,2),(21,8),(4,25),(6,2),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(5,22),(28,0),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(0,9),(2,29),(29,26),
40:(15,17),(3,26),(9,1),(21,8),(4,25),(6,2),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(4,22),(28,0),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(0,8),(2,29),(29,26),
41:(15,17),(3,26),(9,0),(21,8),(4,25),(6,2),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(3,22),(28,0),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(0,8),(2,29),(29,26),
42:(15,17),(3,26),(9,0),(21,8),(4,25),(6,2),(24,18),(1,22),(7,17),(14,5),(25,16),(9,24),(16,30),(30,31),(15,13),(3,3),(17,5),(19,4),(7,13),(1,30),(31,19),(10,22),(3,21),(28,0),(5,28),(4,12),(1,8),(7,31),(11,24),(27,2),(12,28),(11,6),(15,1),(12,30),(20,20),(13,28),(5,6),(0,8),(2,29),(29,26),
